id_en	text_clean	claude_candidate_json	gemini_candidate_json	gemini_pro_single_candidate_json	gpt_single_candidate_json	shuffled_candidates_json	discriminator_run2_json	discriminator_run2_error	discriminator_run2_model	discriminator_run2_model_id	discriminator_run2_version
2057	My friend asked me to carve a sculpture out of a large rock. It was the hardest thing I've ever had to make!	"{""source"":""claude"",""original_id"":""14425"",""pun"":""Mon ami m'a demandé de sculpter un rocher. C'était la chose la plus dure que j'aie jamais eu à faire !""}"	"{""source"":""gemini"",""original_id"":""80406"",""pun"":""Le tailleur de pierre ne s'est pas présenté : il était de marbre.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami m'a demandé de sculpter un énorme rocher. C'était le travail le plus dur que j'aie jamais fait !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Un ami m’a demandé de sculpter un rocher : je n’avais jamais fait un truc aussi dur.""}"	"[{""source"":""gemini"",""original_id"":""80406"",""pun"":""Le tailleur de pierre ne s'est pas présenté : il était de marbre."",""id"":78248},{""source"":""claude"",""original_id"":""14425"",""pun"":""Mon ami m'a demandé de sculpter un rocher. C'était la chose la plus dure que j'aie jamais eu à faire !"",""id"":68202},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami m'a demandé de sculpter un énorme rocher. C'était le travail le plus dur que j'aie jamais fait !"",""id"":21393},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Un ami m’a demandé de sculpter un rocher : je n’avais jamais fait un truc aussi dur."",""id"":63876}]"	"{""comedian"":[78248,63876,68202,21393],""pun_expert"":[78248,63876,68202,21393],""editor"":[78248,63876,21393,68202],""translator"":[63876,68202,21393,78248]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2058	My friend asked me to carve a sculpture out of a large rock. It was the hardest thing I've ever had to make!	"{""source"":""claude"",""original_id"":""12395"",""pun"":""Mon ami voulait que je grave son portrait dans la roche. Je lui ai dit : 'C'est gravé !' — et pour une fois, c'était littéral.""}"	"{""source"":""gemini"",""original_id"":""83807"",""pun"":""Il ne faut jamais se disputer avec une statue, elle finit toujours par rester de granit.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami m'a demandé de faire une sculpture dans un gros bloc de pierre. C'est la chose la plus dure que j'aie jamais faite !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Sculpter un bloc de granit, c’est le truc le plus dur que j’aie jamais fait.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami m'a demandé de faire une sculpture dans un gros bloc de pierre. C'est la chose la plus dure que j'aie jamais faite !"",""id"":69003},{""source"":""gemini"",""original_id"":""83807"",""pun"":""Il ne faut jamais se disputer avec une statue, elle finit toujours par rester de granit."",""id"":45847},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Sculpter un bloc de granit, c’est le truc le plus dur que j’aie jamais fait."",""id"":39542},{""source"":""claude"",""original_id"":""12395"",""pun"":""Mon ami voulait que je grave son portrait dans la roche. Je lui ai dit : 'C'est gravé !' — et pour une fois, c'était littéral."",""id"":22300}]"	"{""comedian"":[45847,22300,69003,39542],""pun_expert"":[45847,22300,39542,69003],""editor"":[22300,45847,69003,39542],""translator"":[39542,69003,22300,45847]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2059	"My friend asked me, ""what's the best part about living in Switzerland?"" I said ""I don't know, but the flag is a big plus."""	"{""source"":""claude"",""original_id"":""42612"",""pun"":""Mon ami m'a demandé quel était le meilleur aspect de vivre en Suisse. J'ai dit : 'Je ne sais pas, mais le drapeau, c'est un grand plus.'""}"	"{""source"":""gemini"",""original_id"":""47596"",""pun"":""On m'a demandé quel est le meilleur avantage de vivre en Suisse. J'ai dit : Je ne sais pas, mais le drapeau est un gros plus.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je ne sais pas vraiment ce qu'il y a de mieux en Suisse, mais leur drapeau est un gros plus.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Vivre en Suisse, je ne sais pas, mais leur drapeau, c’est déjà un gros plus.""}"	"[{""source"":""gemini"",""original_id"":""47596"",""pun"":""On m'a demandé quel est le meilleur avantage de vivre en Suisse. J'ai dit : Je ne sais pas, mais le drapeau est un gros plus."",""id"":27019},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Je ne sais pas vraiment ce qu'il y a de mieux en Suisse, mais leur drapeau est un gros plus."",""id"":54207},{""source"":""claude"",""original_id"":""42612"",""pun"":""Mon ami m'a demandé quel était le meilleur aspect de vivre en Suisse. J'ai dit : 'Je ne sais pas, mais le drapeau, c'est un grand plus.'"",""id"":57105},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Vivre en Suisse, je ne sais pas, mais leur drapeau, c’est déjà un gros plus."",""id"":28193}]"	"{""comedian"":[54207,28193,57105,27019],""pun_expert"":[54207,28193,27019,57105],""editor"":[54207,28193,57105,27019],""translator"":[57105,27019,54207,28193]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2060	My friend brought me a Swedish cake. I later discovered it was Stollen.	"{""source"":""claude"",""original_id"":""74001"",""pun"":""Je lui ai demandé d'où venait ce magnifique stollen. Il m'a répondu : 'de la boulangerie du coin.' La vitrine était brisée.""}"	"{""source"":""gemini"",""original_id"":""31105"",""pun"":""On m'a apporté un gâteau allemand, mais j'ai vite compris qu'il avait été Stollen.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami m'a ramené une délicieuse part de cake. J'ai découvert par la suite qu'il l'avait carotté.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Il m’a apporté un stollen bien poudré ; quand la police a débarqué, j’ai compris qu’il était surtout « stolen ».""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami m'a ramené une délicieuse part de cake. J'ai découvert par la suite qu'il l'avait carotté."",""id"":96894},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Il m’a apporté un stollen bien poudré ; quand la police a débarqué, j’ai compris qu’il était surtout « stolen »."",""id"":68809},{""source"":""gemini"",""original_id"":""31105"",""pun"":""On m'a apporté un gâteau allemand, mais j'ai vite compris qu'il avait été Stollen."",""id"":10639},{""source"":""claude"",""original_id"":""74001"",""pun"":""Je lui ai demandé d'où venait ce magnifique stollen. Il m'a répondu : 'de la boulangerie du coin.' La vitrine était brisée."",""id"":30346}]"	"{""comedian"":[30346,68809,10639,96894],""pun_expert"":[10639,68809,30346,96894],""editor"":[30346,10639,68809,96894],""translator"":[10639,30346,68809,96894]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2061	My friend came around for dinner. We ate for 20 minutes, then he fainted again.	"{""source"":""claude"",""original_id"":""79867"",""pun"":""Il est venu dîner et s'est évanoui à table. Quand il est revenu à lui, il a dit : 'C'était à tomber.' Je lui ai répondu : 'Je sais, j'ai vu.'""}"	"{""source"":""gemini"",""original_id"":""30090"",""pun"":""J'ai invité un pâtissier à dîner, mais il a pris une brioche et il est tombé dans les pommes.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami est revenu pour le dîner. On a mangé vingt minutes, puis il s'est de nouveau évanoui.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote est revenu dîner à la maison : après vingt minutes de repas, il est revenu à lui… puis il est retombé dans les pommes.""}"	"[{""source"":""gemini"",""original_id"":""30090"",""pun"":""J'ai invité un pâtissier à dîner, mais il a pris une brioche et il est tombé dans les pommes."",""id"":64867},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami est revenu pour le dîner. On a mangé vingt minutes, puis il s'est de nouveau évanoui."",""id"":47526},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote est revenu dîner à la maison : après vingt minutes de repas, il est revenu à lui… puis il est retombé dans les pommes."",""id"":28067},{""source"":""claude"",""original_id"":""79867"",""pun"":""Il est venu dîner et s'est évanoui à table. Quand il est revenu à lui, il a dit : 'C'était à tomber.' Je lui ai répondu : 'Je sais, j'ai vu.'"",""id"":15042}]"	"{""comedian"":[15042,28067,47526,64867],""pun_expert"":[28067,15042,47526,64867],""editor"":[15042,28067,47526,64867],""translator"":[47526,28067,15042,64867]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2062	My friend gave me a book about puns for my birthday and I loved it. It was two meaningful.	"{""source"":""claude"",""original_id"":""10390"",""pun"":""Mon ami m'a offert un livre de calembours. Il m'a dit : 'Il est plein de sens.' Et c'est vrai — il en avait au moins deux.""}"	"{""source"":""gemini"",""original_id"":""87176"",""pun"":""Pourquoi les plongeurs sautent-ils toujours en arrière du bateau ? Parce que sinon ils tombent deux dans.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour mon anniversaire, mon ami m'a offert la suite d'un livre sur les jeux de mots. J'ai bien ri, même si c'était le tome deux trop !""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote m’a offert un livre de jeux de mots pour mon anniv : je l’ai adoré, il avait du sens — même deux.""}"	"[{""source"":""claude"",""original_id"":""10390"",""pun"":""Mon ami m'a offert un livre de calembours. Il m'a dit : 'Il est plein de sens.' Et c'est vrai — il en avait au moins deux."",""id"":50647},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote m’a offert un livre de jeux de mots pour mon anniv : je l’ai adoré, il avait du sens — même deux."",""id"":33320},{""source"":""gemini"",""original_id"":""87176"",""pun"":""Pourquoi les plongeurs sautent-ils toujours en arrière du bateau ? Parce que sinon ils tombent deux dans."",""id"":31160},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Pour mon anniversaire, mon ami m'a offert la suite d'un livre sur les jeux de mots. J'ai bien ri, même si c'était le tome deux trop !"",""id"":81479}]"	"{""comedian"":[31160,81479,50647,33320],""pun_expert"":[31160,81479,50647,33320],""editor"":[81479,50647,33320,31160],""translator"":[81479,50647,33320,31160]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2063	My friend lives by a cliff he's always telling me to drop over.	"{""source"":""claude"",""original_id"":""47839"",""pun"":""Mon ami vit au bord d'une falaise. Il m'invite souvent à 'faire un saut' chez lui. Je prends ça très au sérieux.""}"	"{""source"":""gemini"",""original_id"":""56875"",""pun"":""Ceux qui vivent sur les falaises sont des gens de haut vol.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami habite au bord d'une falaise, il me dit toujours de passer faire un saut.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote habite au bord d’une falaise ; quand il me dit « tombe chez moi », je ne sais jamais s’il faut apporter un gâteau ou un parachute.""}"	"[{""source"":""claude"",""original_id"":""47839"",""pun"":""Mon ami vit au bord d'une falaise. Il m'invite souvent à 'faire un saut' chez lui. Je prends ça très au sérieux."",""id"":28455},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote habite au bord d’une falaise ; quand il me dit « tombe chez moi », je ne sais jamais s’il faut apporter un gâteau ou un parachute."",""id"":77542},{""source"":""gemini"",""original_id"":""56875"",""pun"":""Ceux qui vivent sur les falaises sont des gens de haut vol."",""id"":72009},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami habite au bord d'une falaise, il me dit toujours de passer faire un saut."",""id"":52529}]"	"{""comedian"":[77542,28455,52529,72009],""pun_expert"":[28455,52529,77542,72009],""editor"":[72009,77542,28455,52529],""translator"":[28455,52529,77542,72009]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2064	My friend quit working at the pin factory. He felt there was no point to the job.	"{""source"":""claude"",""original_id"":""67713"",""pun"":""J'ai démissionné de l'usine d'épingles. Mon patron disait que j'étais à la pointe — mais moi je n'y voyais aucun intérêt.""}"	"{""source"":""gemini"",""original_id"":""42494"",""pun"":""Le boulanger a fini par rendre son tablier car il n'avait plus de pain sur la planche.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami a démissionné de la fabrique d'épingles, il trouvait que le travail manquait de piquant.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote a quitté l’usine d’aiguilles : son boulot n’avait plus aucune pointe d’intérêt.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon pote a quitté l’usine d’aiguilles : son boulot n’avait plus aucune pointe d’intérêt."",""id"":38133},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami a démissionné de la fabrique d'épingles, il trouvait que le travail manquait de piquant."",""id"":22926},{""source"":""claude"",""original_id"":""67713"",""pun"":""J'ai démissionné de l'usine d'épingles. Mon patron disait que j'étais à la pointe — mais moi je n'y voyais aucun intérêt."",""id"":97508},{""source"":""gemini"",""original_id"":""42494"",""pun"":""Le boulanger a fini par rendre son tablier car il n'avait plus de pain sur la planche."",""id"":81720}]"	"{""comedian"":[81720,38133,22926,97508],""pun_expert"":[97508,38133,22926,81720],""editor"":[22926,38133,81720,97508],""translator"":[38133,22926,97508,81720]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2065	"My friend said, ""There's a lot of gold in those hills."" I replied, ""That's a load of bullion."""	"{""source"":""claude"",""original_id"":""96760"",""pun"":""Mon ami m'a dit : 'Ces montagnes sont pleines d'or !' J'ai répondu : 'Or, je ne te crois pas du tout !'""}"	"{""source"":""gemini"",""original_id"":""95146"",""pun"":""Mon ami prétend avoir découvert un filon, mais je n'y crois pas : c'est de l'or-dure.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami m'a dit : « Ces collines sont pleines de métal précieux, c'est de l'or en barre ! » J'ai répondu : « C'est surtout du baratin. »""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Il assure qu’il y a de l’or dans ces collines ; moi, j’appelle ça du baratin plaqué or.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Il assure qu’il y a de l’or dans ces collines ; moi, j’appelle ça du baratin plaqué or."",""id"":39904},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon ami m'a dit : « Ces collines sont pleines de métal précieux, c'est de l'or en barre ! » J'ai répondu : « C'est surtout du baratin. »"",""id"":40048},{""source"":""claude"",""original_id"":""96760"",""pun"":""Mon ami m'a dit : 'Ces montagnes sont pleines d'or !' J'ai répondu : 'Or, je ne te crois pas du tout !'"",""id"":65655},{""source"":""gemini"",""original_id"":""95146"",""pun"":""Mon ami prétend avoir découvert un filon, mais je n'y crois pas : c'est de l'or-dure."",""id"":80378}]"	"{""comedian"":[80378,39904,65655,40048],""pun_expert"":[80378,39904,40048,65655],""editor"":[40048,39904,65655,80378],""translator"":[80378,39904,40048,65655]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2066	My friend was fired from his job at the road department for stealing. I have to say I saw it coming. The last time I was at his house all the signs were there.	"{""source"":""claude"",""original_id"":""80909"",""pun"":""Mon ami travaillait à la voirie et a été licencié pour vol. Je m'en doutais — la dernière fois chez lui, il y avait des panneaux partout.""}"	"{""source"":""gemini"",""original_id"":""69166"",""pun"":""Mon copain qui posait des stop a été licencié. Il n'a pas su s'arrêter à temps.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon pote a été viré de la voirie pour avoir volé des feux de signalisation. J'aurais dû le voir venir : la dernière fois que je suis allé chez lui, tous les signaux étaient au rouge.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand mon pote de la voirie a été viré pour vol, je n’ai pas été surpris : chez lui, tous les panneaux étaient déjà là.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand mon pote de la voirie a été viré pour vol, je n’ai pas été surpris : chez lui, tous les panneaux étaient déjà là."",""id"":97060},{""source"":""gemini"",""original_id"":""69166"",""pun"":""Mon copain qui posait des stop a été licencié. Il n'a pas su s'arrêter à temps."",""id"":30319},{""source"":""claude"",""original_id"":""80909"",""pun"":""Mon ami travaillait à la voirie et a été licencié pour vol. Je m'en doutais — la dernière fois chez lui, il y avait des panneaux partout."",""id"":25647},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon pote a été viré de la voirie pour avoir volé des feux de signalisation. J'aurais dû le voir venir : la dernière fois que je suis allé chez lui, tous les signaux étaient au rouge."",""id"":85393}]"	"{""comedian"":[85393,97060,25647,30319],""pun_expert"":[85393,97060,25647,30319],""editor"":[85393,30319,97060,25647],""translator"":[85393,97060,25647,30319]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2067	My friend's bakery burned down last night. Now his business is toast.	"{""source"":""claude"",""original_id"":""38796"",""pun"":""Sa boulangerie a brûlé hier soir. On peut dire que son avenir, c'est du pain grillé.""}"	"{""source"":""gemini"",""original_id"":""14224"",""pun"":""La boulangerie de mon ami a brûlé, maintenant il est vraiment dans le pétrin.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""La boulangerie de mon pote a brûlé cette nuit. Maintenant, son affaire est grillée.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""La boulangerie d’un ami a brûlé hier soir ; maintenant, son affaire est grillée.""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""La boulangerie de mon pote a brûlé cette nuit. Maintenant, son affaire est grillée."",""id"":42560},{""source"":""claude"",""original_id"":""38796"",""pun"":""Sa boulangerie a brûlé hier soir. On peut dire que son avenir, c'est du pain grillé."",""id"":55233},{""source"":""gpt_single"",""original_id"":"""",""pun"":""La boulangerie d’un ami a brûlé hier soir ; maintenant, son affaire est grillée."",""id"":33631},{""source"":""gemini"",""original_id"":""14224"",""pun"":""La boulangerie de mon ami a brûlé, maintenant il est vraiment dans le pétrin."",""id"":55714}]"	"{""comedian"":[55714,42560,33631,55233],""pun_expert"":[55714,42560,33631,55233],""editor"":[55714,33631,42560,55233],""translator"":[55714,42560,33631,55233]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2068	My friends and I played a game of football on a pile of quarry rock-we lost on aggregate.	"{""source"":""claude"",""original_id"":""80406"",""pun"":""On a joué sur des cailloux et perdu. Somme toute, c'était un match très... rocailleux.""}"	"{""source"":""gemini"",""original_id"":""15025"",""pun"":""On a joué contre des géologues. Ils ont gagné car ils savaient exactement comment exploiter nos failles.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mes amis et moi avons joué au foot sur des tas de terre et de gravier : nous avons perdu à la différence de buttes.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Avec mes potes, on a joué au foot dans une carrière : on s’est fait battre à l’agrégat.""}"	"[{""source"":""gemini"",""original_id"":""15025"",""pun"":""On a joué contre des géologues. Ils ont gagné car ils savaient exactement comment exploiter nos failles."",""id"":30714},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Avec mes potes, on a joué au foot dans une carrière : on s’est fait battre à l’agrégat."",""id"":89182},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mes amis et moi avons joué au foot sur des tas de terre et de gravier : nous avons perdu à la différence de buttes."",""id"":35841},{""source"":""claude"",""original_id"":""80406"",""pun"":""On a joué sur des cailloux et perdu. Somme toute, c'était un match très... rocailleux."",""id"":28053}]"	"{""comedian"":[89182,35841,28053,30714],""pun_expert"":[89182,35841,28053,30714],""editor"":[89182,28053,35841,30714],""translator"":[89182,35841,28053,30714]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2069	My friends call me Mesa because of my big butte.	"{""source"":""claude"",""original_id"":""33379"",""pun"":""En géologie on dit que j'ai deux belles buttes. En français courant aussi.""}"	"{""source"":""gemini"",""original_id"":""91848"",""pun"":""Mon derrière est une butte témoin : il témoigne de mon amour pour la raclette.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mes amis m'appellent la colline à cause de ma grosse croupe.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mes potes m’appellent Montmartre : côté fessier, j’ai une sacrée butte.""}"	"[{""source"":""claude"",""original_id"":""33379"",""pun"":""En géologie on dit que j'ai deux belles buttes. En français courant aussi."",""id"":98858},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mes amis m'appellent la colline à cause de ma grosse croupe."",""id"":95040},{""source"":""gemini"",""original_id"":""91848"",""pun"":""Mon derrière est une butte témoin : il témoigne de mon amour pour la raclette."",""id"":72016},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mes potes m’appellent Montmartre : côté fessier, j’ai une sacrée butte."",""id"":56796}]"	"{""comedian"":[56796,98858,72016,95040],""pun_expert"":[98858,56796,72016,95040],""editor"":[56796,95040,72016,98858],""translator"":[56796,98858,95040,72016]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2070	My grandfather manufactured waistcoats-you might say he had a vested interest.	"{""source"":""claude"",""original_id"":""60469"",""pun"":""Mon grand-père fabriquait des gilets pare-balles. On peut dire qu'il avait un intérêt blindé.""}"	"{""source"":""gemini"",""original_id"":""62586"",""pun"":""Je n'aime pas les gilets sans manches, je trouve ça un peu désarmant.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon grand-père fabriquait des vestes, on peut dire qu'il s'y est beaucoup investi.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon grand-père fabriquait des gilets : son intérêt n’était pas « à qui ? », il était acquis.""}"	"[{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mon grand-père fabriquait des gilets : son intérêt n’était pas « à qui ? », il était acquis."",""id"":26787},{""source"":""gemini"",""original_id"":""62586"",""pun"":""Je n'aime pas les gilets sans manches, je trouve ça un peu désarmant."",""id"":23227},{""source"":""claude"",""original_id"":""60469"",""pun"":""Mon grand-père fabriquait des gilets pare-balles. On peut dire qu'il avait un intérêt blindé."",""id"":46335},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon grand-père fabriquait des vestes, on peut dire qu'il s'y est beaucoup investi."",""id"":78458}]"	"{""comedian"":[],""pun_expert"":[],""editor"":[],""translator"":[]}"	Response key 'comedian' must contain exactly 4 IDs, got 0	claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2071	My grandmother learned grammar by wrote.	"{""source"":""claude"",""original_id"":""31105"",""pun"":""Ma grand-mère a appris la grammaire par cœur... et par corps — elle écrivait avec tout son être !""}"	"{""source"":""gemini"",""original_id"":""12191"",""pun"":""L'élève était trop attaché à son stylo, il faisait des crises d'encre.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma grand-mère m'a appris la grammaire par les cris.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma grand-mère n’a pas appris l’imparfait par cœur : elle l’a appris par « j’écrivais ».""}"	"[{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Ma grand-mère m'a appris la grammaire par les cris."",""id"":40606},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Ma grand-mère n’a pas appris l’imparfait par cœur : elle l’a appris par « j’écrivais »."",""id"":33921},{""source"":""claude"",""original_id"":""31105"",""pun"":""Ma grand-mère a appris la grammaire par cœur... et par corps — elle écrivait avec tout son être !"",""id"":11726},{""source"":""gemini"",""original_id"":""12191"",""pun"":""L'élève était trop attaché à son stylo, il faisait des crises d'encre."",""id"":71435}]"	"{""comedian"":[33921,71435,11726,40606],""pun_expert"":[33921,11726,71435,40606],""editor"":[33921,71435,40606,11726],""translator"":[33921,11726,40606,71435]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2072	My heart starts aiken when Clay sings.	"{""source"":""claude"",""original_id"":""50430"",""pun"":""Clay chante et moi je souffre... mais d'une douce pulsion rythmique. Mon médecin appelle ça de la claymo-cardie !""}"	"{""source"":""gemini"",""original_id"":""71855"",""pun"":""Est-ce que Clay Aiken est potier ? Car il travaille très bien le Clay.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Quand Aiken chante, j'ai Clay-rement mal au cœur.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand Clay chante, mon cœur fait Aiken : « aïe ! »""}"	"[{""source"":""gemini"",""original_id"":""71855"",""pun"":""Est-ce que Clay Aiken est potier ? Car il travaille très bien le Clay."",""id"":29142},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Quand Clay chante, mon cœur fait Aiken : « aïe ! »"",""id"":94134},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Quand Aiken chante, j'ai Clay-rement mal au cœur."",""id"":14766},{""source"":""claude"",""original_id"":""50430"",""pun"":""Clay chante et moi je souffre... mais d'une douce pulsion rythmique. Mon médecin appelle ça de la claymo-cardie !"",""id"":46306}]"	"{""comedian"":[46306,94134,14766,29142],""pun_expert"":[46306,94134,14766,29142],""editor"":[94134,14766,46306,29142],""translator"":[94134,14766,46306,29142]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2073	My insurance did not cover acupuncture, so I got stuck with the bill.	"{""source"":""claude"",""original_id"":""87176"",""pun"":""Mon assurance a refusé l'acupuncture. J'ai eu la piqûre et la facture.""}"	"{""source"":""gemini"",""original_id"":""16360"",""pun"":""Mon assurance n'a pas couvert l'acupuncture, j'en suis resté piqué au vif par la facture.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon assurance ne couvrait pas l'acupuncture, je me suis donc retrouvé planté avec la facture.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Comme mon assurance ne remboursait pas l’acupuncture, je suis resté planté avec la facture.""}"	"[{""source"":""gemini"",""original_id"":""16360"",""pun"":""Mon assurance n'a pas couvert l'acupuncture, j'en suis resté piqué au vif par la facture."",""id"":87381},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""Mon assurance ne couvrait pas l'acupuncture, je me suis donc retrouvé planté avec la facture."",""id"":47904},{""source"":""claude"",""original_id"":""87176"",""pun"":""Mon assurance a refusé l'acupuncture. J'ai eu la piqûre et la facture."",""id"":18374},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Comme mon assurance ne remboursait pas l’acupuncture, je suis resté planté avec la facture."",""id"":28247}]"	"{""comedian"":[18374,28247,47904,87381],""pun_expert"":[18374,28247,47904,87381],""editor"":[18374,28247,47904,87381],""translator"":[28247,47904,18374,87381]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
2074	My investments are worth more every day, he said appreciatively.	"{""source"":""claude"",""original_id"":""29680"",""pun"":""Mes placements prennent de la valeur chaque jour, dit-il avec reconnaissance — et avec intérêt.""}"	"{""source"":""gemini"",""original_id"":""23301"",""pun"":""Le ministre des finances est toujours poli : il dit toujours Bercy.""}"	"{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Mes placements me rapportent chaque jour davantage », déclara-t-il avec intérêt.""}"	"{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mes placements, je les apprécie : ils s’apprécient un peu plus chaque jour.""}"	"[{""source"":""claude"",""original_id"":""29680"",""pun"":""Mes placements prennent de la valeur chaque jour, dit-il avec reconnaissance — et avec intérêt."",""id"":96076},{""source"":""gemini_pro_single"",""original_id"":"""",""pun"":""« Mes placements me rapportent chaque jour davantage », déclara-t-il avec intérêt."",""id"":82700},{""source"":""gemini"",""original_id"":""23301"",""pun"":""Le ministre des finances est toujours poli : il dit toujours Bercy."",""id"":92178},{""source"":""gpt_single"",""original_id"":"""",""pun"":""Mes placements, je les apprécie : ils s’apprécient un peu plus chaque jour."",""id"":28230}]"	"{""comedian"":[28230,82700,96076,92178],""pun_expert"":[28230,82700,96076,92178],""editor"":[82700,28230,96076,92178],""translator"":[28230,82700,96076,92178]}"		claude	anthropic/claude-sonnet-4.6	discriminator_run2_v2
