id_en	text_fr	id	location
en_7020	["Étant psy, j'ai tout de suite compris qu'il travaillait dans un labo de photos, parce qu'il avait développé des problèmes émulsionnels révélateurs.", 'Quand on développe des photos, il faut savoir gérer ses émulsions.', 'Les techniciens de labo photo doivent apprendre à maîtriser leurs émulsions.', 'Les développeurs photographiques ont parfois du mal à contrôler leurs émulsions', 'Il arrive que les développeurs de photos aient des sérieux problèmes émulsionnels.', 'Les photographes ont parfois des problèmes de développement']	['fr_10299']	['émulsions']
en_7024	["Quand la plupart des gens parlent d'un groupe à la 2e personne du pluriel, Céline Dion", "Chopin ferait un bon boulanger, il mène l'orchestre à la baguette", "Les joueurs de piano sont très fragiles et évitent les courant d'air de peur qu'ils Chopin rhume", "J'espère que le concert sera bien parce que ce chef d'orchestre Malher pas très fameux.", 'Les concerts qui jouent la Grande Symphonie sont toujours Schubert !']	[]	[]
en_703	['Pour devenir électricien, vous devez passer une batterie de tests.', 'Pour devenir électricien, il faut passer une batterie de tests.']	['fr_13093', 'fr_3351']	['batterie', 'batterie']
en_7031	["Le médecin n'a pas pu transférer les organes parce qu'il n'avait pas les tripes pour le faire."]	[]	[]
en_7039	['"J\\'ai un cadeau pour vous", dit Tom à présent.']	[]	[]
en_7049	["En se faisant servir un dessert extravagant :''Si riche, il dispose de ses propres abris fiscaux''."]	[]	[]
en_7059	['Les erreurs du médecin, on les retrouve 6 pieds sous terre. Quant aux patients du dentiste, ils en sont pour leurs fraises.']	[]	[]
en_7064	['Beaucoup de rappeurs restent amicaux envers leur public, mais il reste toujours une minorité qui vous dégageront d\\'un "Kacem wapalek"', 'Certains rappeurs ne boivent pas de café mais certains boivent Dooz Kawa', 'La scène rap gagne en popularité mais malgré un succès fulgurant beaucoup restent Nivu Nikonnu', "Certains rappeurs sont doués, pour d'autres c'est Pas Le Kiff.", "Certaines performances de rap sont cool mais d'autres sont vraiment des Maska-rades"]	['fr_11758', 'fr_359']	['Pas Le Kiff', 'Maska-rades']
en_7067	['Jésus est responsable de la seule transformation extrême du monde : une piste peut-être ? Des luges.']	['fr_11197']	['des luges']
en_707	["C'est une compositrice, elle a beaucoup de pièces dans sa tirellire."]	['fr_14438']	['pièces']
en_7076	['Que la fourche soit avec toi.', 'Que la fource soit avec vous']	[]	[]
en_708	['Les vieux profs de maths ne meurent jamais, mais ils ne savent plus faire la différence.', 'Les anciens professeurs de math ne meurent jamais, ils ne peuvent juste plus différentier.', "Les vieux professeurs de maths ne meurent jamais, ils sont à la dérive, c'est tout.", "Les vieux profs de maths ne meurent jamais, c'est juste qu'ils ne savent plus faire la différence.", 'Un prof de maths ne meurt pas, il ne fait plus la différence.', 'Les vieux professeurs de maths ne meurent pas ils ne peuvent juste pas faire la différence.', 'Les vieux profs de maths ne meurent pas, ils dérivent.', 'Les vieux professeurs de maths ne meurent jamais, ils finissent par dériver.', 'Un profs de maths ne meurt pas, seulement, il ne tombe pas juste.', "Les vieux profs de maths ne meurent jamais, c'est juste qu'ils n'arrivent plus à enclencher la différentielle."]	['fr_9827', 'fr_12852']	['différentier', 'différentielle']
en_7087	["Pourquoi le jeune garçon n'a pas demandé à manger à l'hôtesse de l'air ? Il n'avait pas de blé."]	[]	[]
en_7095	['Les vieux baigneurs ne meurent jamais, ils sont juste à plat', 'Les vieux baigneurs ne meurent pas, ils partent juste se la couler douce ailleurs.', "Les vieux électriciens ne meurent jamais, ils s'éteignent simplement", "Les vieux baigneurs ne meurent jamais, ils ont juste la tête sous l'eau", 'Les vieux nageurs ne meurent jamais, ils coulent sous le travail.']	['fr_150']	['couler']
en_7096	["Deux banques avec des taux différents sont un conflit d'intérêt.", "Deux banques avec des taux différents ont un conflit d'intérêts.", "Deux banques ont des taux différents, ce qui crée un conflit d'intérêt.", "Deux banques avec des taux différents ont un conflit d'intérêt.", "Deux banques ayant des taux différents ont un conflit d'intérêts."]	[]	[]
en_7097	["J'avais du mal à comprendre comment fonctionne la foudre, puis ça m'a frappé."]	[]	[]
en_7101	['Il a volé un calendrier, il a pris douze mois.', 'Un voleur de calendrier vient de prendre douze mois.', 'Celui qui a volé un calendrier a pris douze mois.', 'Un voleur de calendrier a pris douze mois.', 'Un menuisier a volé un calendrier, il a pris 12 mois de placard.', 'Un homme qui a volé un calendrier à pris 12 mois.', 'Un cambrioleur ayant volé un calendrier a pris 12 mois.', "Le voleur d'un calendrier a pris douze mois ferme.", 'Pour vol de calendrier, vous êtes condamné à douze mois.', 'Un voleur déroba un calendrier et prit douze mois fermes', 'Un voleur qui avait dérobé un calendrier a pris 12 mois ferme.', 'Le voleur qui a dérobé un calendrier a pris douze mois.', 'Il a pris 12 mois pour avoir volé un calendrier.', "Celui qui a volé un calendrier n'a pas eu son treizième mois.", 'Un type a pris douze mois après avoir volé un calendrier.', 'Le voleur a dérobé un calendrier, il a pris 12 mois.', 'Un criminel qui a volé un calendrier a pris douze mois.']	['fr_16841', 'fr_6167', 'fr_14482', 'fr_10276', 'fr_159']	['pris', 'pris', 'pris', 'prit', 'pris']
en_7105	["Certains graphiques d'entreprise sont pleins de légendes.", 'Le monde du graphisme est plein de légendes.']	[]	[]
en_7108	["Si les golfers venaient à disparaître, cela créerait un trou dans l'écosystème.", 'La future extinction des gophers montre à quel point la situtation de notre écosystème est troublée.', "Si les rongeurs disparaissent, c'est trou l'écosystème qui mourra.", 'La disparition des animaux fouisseurs entraînerait la mort de tout le biotaupe.', "Si les mérinos disparaissent, c'est tout l'écosystème qui partira en quenouille.", "Si les marmottes venaient à disparaitre, cela pourrait enterrier l'écosystème.", "Si les marmottes disparaissaient, c'est trou un écosystème qui pourrait se déterrierer", "Si les couleuvres venaient à disparaître, cela impacterait toutes les nuances de l'écosystème.", "Si les taupes venaient à disparaître, cela laisserait un trou dans l'écosystème.", 'Si les rongeurs disparaissent, ça rat-iboisera l’écosystème.', 'Si les golfeurs venaient à disparaître, ça laisserait un trou dans le paysage sportif.', "A chercher des noises aux spermophiles, c'est tout l'écosystème qu'on fait sauter."]	['fr_8965', 'fr_1520', 'fr_292', 'fr_8405', 'fr_4091', 'fr_11557']	['quenouille', 'couleuvre', 'trou', 'rat-iboisera', 'trou', 'sauter']
en_7109	["Les vieux présidents d'université ne meurent jamais, ils perdent juste leurs facultés.", "LES VIEUX PRÉSIDENTS D'UNIVERSITÉ ne meurent jamais, ils perdent juste leurs facultés.", "Les vieux présidents de l'université ne meurent jamais, ils perdent juste leurs facultés."]	['fr_16411', 'fr_3211']	['facultés', 'facultés']
en_7117	['Beaucoup de rivières étaient à sec, ils devaient remonter à la source du problème.', 'Beaucoup d’arbres mourraient, mais il fallait encore trouver la racine du problème.', "Beaucoup d'arbres mouraient, mais ils leur fallaient couper le mal à la racine.", 'Beaucoup d’arbres sont morts, il faut qu’ils déterrent la racine du problème.', "Beaucoup d'arbres sont morts, il faut trouver la souche du problème.", "Beaucoup d'arbres mourraient, il fallait prendre le problème à la racine.", "Tant d'arbres dépérissaient car ils n'avaient pas attaqué le problème à la racine.", "Beaucoup d'arbres mourraient ; ils ont eu besoin qu'on élimine le mal à la racine.", 'De nombreux arbres mouraient mais personne ne trouvait la racine du mal qui les rongeait.', "Beaucoup d'arbres mouraient, mais il fallait couper le mal à la racine", "Beaucoup d'arbres se mourraient, mais il fallait qu'ils trouvent la racine du mal.", 'De nombreux arabes sont morts, mais il fallait trouver la racine du problème.', "Beaucoup d'arbres mouraient, mais il fallait qu'ils aillent à la racine du problème.", "Beaucoup d'arbres mouraient et il a fallu traiter le problème à la racine.", "Beaucoup d'arbres mouraient, mais il devaient trouver la racine du problème.", "Beaucoup d'arbre mouraient, mais il fallait remonter à la racine du problème.", "Beaucoup d'arbres mourraient mais ils avaient besoin de trouver la racine du problème.", 'Beaucoup d’arbres mouraient mais ils essayaient de revenir à la racine du problème.', "Beaucoup d'arbres allaient mourir, et ils devaient résoudre le problème à la racine.", "Voyant que beaucoup d'arbres mourraient, ils ont cherché à remonter à la racine du problème."]	['fr_1241', 'fr_14328', 'fr_3254', 'fr_7157']	['racine', 'racine', 'racine', 'racine']
en_7125	['On rapporte un accident de navigation entre le yacht Le Soleil Rouge et la goëlette Le Lagon Bleu. les naufragés se seraient échoués en bordeaux.', 'On rapporte un accident de navigation entre le yacht Le Soleil Rouge et la goëlette Le Lagon Bleu. Il semblerait que le choc ait été très violet.', 'L’accident de bateau entre le yacht " L’Aube rouge " et la goélette " Le Lagon bleu " a laissé les survivants tout mauvis par le froid.', 'La goélette sur laquelle j’étais, le Lagon bleu, a percuté le yacht Aube rouge. Résultat : je suis marron !']	['fr_4526']	['bordeaux']
en_7126	['Les gardiens de cimetière creusent pour trouver le moindre indice.', "Le meilleur employé du cimetière aime creuser l'écart avec ses collègues.", 'Les travailleurs du cimetière creusent vraiment leur travail.']	['fr_2576']	['creusent']
en_7133	['Une belle femme qui a perdu sa montre est devenue une beauté intemporelle.']	[]	[]
en_7136	["Ne taquinez pas trop l'inventeur de la bombe ; ses explosions de rage sont soudaines.", 'Si vous discutez avec un inventeur de bombes, rien détonnant à ce que ça donne des conversations explosives !', 'Ne vous disputez pas avec un inventeur de bombe, certains ont un caractère explosif.', "Le problème des inventeurs de bombes, c'est leur caractère explosif.", 'Il ne faut jamais se disputer avec un inventeur de bombes, il pourrait vous exploser à la figure.', 'Ne te dispute pas avec un inventeur de bombe - il va exploser de colère.', 'Ne jamais se disputer avec un ingénieur nucléaire, il pourrait exploser de colère.', 'Ne te dispute pas avec un créateur de bombe, il risquerait de détonner.', 'Ne te dispute pas avec un fabricant de bombes, il risquerait de laisser exploser sa colère', 'Ne te mets pas un confectionneur de bombe à dos, ça risque de te péter à la gueule.', 'Ne te dispute jamais avec un inventeur de bombe - il pourrait péter un plomb.', "Evite de te prendre la tête avec l'inventeur d'une bombe, ça pourrait t'exploser à la figure.", 'Ne discute avec un inventeur de bombe, il pourrait exploser de colère.', "Ne te fâche pas avec l'inventeur de la bombe, il risque d'exploser.", "N'essayez pas de contredire un fabricant de bombes : il pourrait exploser.", "Ne vous disputez pas avec l'inventeur de la bombe, il risque de péter un câble."]	['fr_4255', 'fr_15289', 'fr_4149', 'fr_16224']	['exploser', 'exploser', 'péter', 'exploser']
en_7138	['Les marins se laissent porter par le courant.', "Les vendeurs en textile un peu dragueurs me rappellent les pirates, lorsqu'ils voient une jolie fille au bar, ils lacost sans se poser de question.", 'Le flibustier nageur était un gros poisson pour la marine.']	[]	[]
en_7154	['Il y a une nouvelle machine à repasser magnétique qui rend les vêtements plus attrayants.', 'Il existe un nouveau fer à vapeur magnétique qui rend vos vêtements attrayants.', 'Il y a un nouveau fer à vapeur magnétique qui rend vos vêtements attrayants.']	['fr_14403']	['attrayants']
en_7155	['Les banquiers français sont connus pour leur discours franc.', 'Les banquiers français sont connus pour leur franc-parlé.']	[]	[]
en_7159	["Quand j'ai eu ma PS3 volée, mes proches ont été là pour m'en consoler.", "Quand j'ai fait voler ma PlayStation, ma famille était là pour me consoler.", "Quand j'ai vu ma PlayStation volée, ma famille était là pour me consoler.", 'Lorsque je me suis fait voler ma PlayStation, ma famille était là pour me consoler.']	['fr_11957', 'fr_779']	['consoler', 'consoler']
en_7165	["En tant que fille d'électricien, j'ai de bonnes connexions."]	[]	[]
en_7167	["Son père était marin, il s'est perdu en mer. C'est un vrai trois-mâtisme."]	['fr_3172']	['trois-matisme']
en_717	["Quand on mange en avion, il ne faut pas s'attendre à de la haute cuisine.", 'Ne vous attendez pas à avoir beaucoup de sucre dans vos yaourts bio, après tout ce sont des yaourts nature', "La nourriture que l'on sert dans les avions est bonne à jet-er."]	['fr_10440', 'fr_5648']	['haute', 'jet-er']
en_7170	["Tous les étudiants à Budapest doivent s'habiller Hongrie."]	['fr_12062']	['Hongrie']
en_7172	["Je voulais acheter un livre sur les phobies mais j'avais peur que ça ne m'aide pas.", "Je voulais acheter un livre sur les phobies, mais j'ai eu peur que ça ne m'aide pas vraiment."]	[]	[]
en_7173	['Les météonistes sous-payés prédisaient une tempête de protestation.', 'Les météorologues sous-payés ont prédit une tempête de protestations.', 'Les prévisionnistes météorologiques sous-payés ont prévu une tempête de protestation.']	['fr_5812']	['tempête']
en_7174	['Les anciens ELECTRICIENS ne meurent jamais, ils perdent leur résistance.', 'Les vieux électriciens ne meurent jamais, ils perdent juste leur résistance.']	['fr_691']	['résistance']
en_7180	['Sur une échelle, il a vu une belle fille en bas, il est tombé pour elle.', "En haut d'une échelle, il a vu une belle fille en bas. Il est tombé amoureux d'elle."]	['fr_15599', 'fr_1216']	['tombé', 'tombé']
en_7182	['Les vieux joueurs de hockey ne meurent jamais, ils atteignent simplement leur but final.', 'Les vieux joueurs ne meurent jamais, ils atteignent juste leur but final.', 'Les vieux joueurs de hockey ne meurent jamais, ils atteignent juste leur but final.']	[]	[]
en_7187	['Ma peur des avions a décollé.', 'Ma peur des avions a pris le vent.', "Ma peur de l'avion s'est envolée."]	['fr_10776']	['envolée']
en_7191	['Les gérant de magasins de meurent jamais, seulement, ils plient boutique.', 'Les vieux gérants de magasins ne meurent jamais, ils se laissent porter par les ventes.']	['fr_4654']	['ils se laissent porter par les ventes']
en_7194	['"Je meure", dis Tom, crevé.', '"Ma fin est proche" , dit Toto, la mort dans l\\'âme', 'Je meurs, Tom exhala.', '"Je suis en train de mourir", expira Tom.', '"J\\'agonise", râla Tom', '"Je meurs", exhala Tom.']	['fr_9071', 'fr_8252', 'fr_13338']	["la mort dans l'âme", 'râla', 'exhala']
en_7195	['Les vieux comptables ne meurent jamais, ils perdent juste leur équilibre.']	[]	[]
en_7196	["Quand la colle folle a été inventée, beaucoup de gens s'y sont attachés.", 'Quand on a inventé le colle fou, beaucoup de gens se sont attachés.', 'Quand la colle folle a été inventée, beaucoup de gens sont devenus attachés à elle.', 'Quand on a inventé la colle, beaucoup de gens se sont attachés à elle.']	['fr_5876']	['attachés']
en_7202	["Pour cette femme qui chaussait du 13, trouver chaussure à son pied, ce n'était vraiment pas le pied.", 'Pour celle qui chausse du 46, trouver chaussure à son pied est un problème de taille', "Pour une femme qui fait du 48, trouver un slim n'est pas une mince affaire.", "Pour une femme pointure 47, il n'est pas aisé de trouver chaussure à son pied.", "Pour cette dame enceinte, trouver une robe à sa taille n'était pas une mince affaire.", 'Quand on est une femme qui fait du 48, il faut faire des pieds et des mains pour trouver des chaussures à la bonne taille.', "Pour la dame qui portait des vêtements XXL, s'habiller à sa taille n'était pas une mince affaire.", 'Pour une femme qui cherche une taille triple XL, ce n’est pas une mince affaire.', "Pour la femme qui chausse du 45 fillette, trouver sa pointure ce n'est pas le pied."]	['fr_8693']	['Thé ou pas thé, il faut infuser']
en_7205	['Les siamois ne sont pas les seuls jumeaux avoir beaucoup de choses en commun.']	[]	[]
en_7208	["C'était la première fois qu'elle avait vu une éponge vivante en montre, et elle l'a vraiment absorbée.", "C'était la première fois qu'elle voyait une éponge vivante en exposition, et elle s'en est vraiment imprégnée."]	['fr_1740']	['imprégnée']
en_721	['Quand le pape a visité la France, il a manqué la Metz.', "Quand il est allé rendre visite au MIT en 2008, le Pape n'a pas célébré la messe en chaussettes."]	['fr_7873']	['la Metz']
en_7216	['Si vous travaillez dans une fabrique de clous, vous devrez certainement pointer.', 'Si tu veux travailler comme forestier, il va falloir bûcher.', 'Si vous travaillez dans une compagnie forestière, vous devrez certainement bûcher tout le long de la journée.', 'Si tu travailles dans cette entreprise de sylviculture, tu vas voir, pour enregistrer tous ces arbres, va falloir que tu bûches.']	[]	[]
en_7219	["Vous savez ce qu'a fait le premier homme à escalader l'Everest quand il est arrivé au sommet ? Il a ri !", 'Quel est le comble pour une colline ? De ne pas réussir à remonter la pente.', '"J\\'étais le premier à escalader l\\'Everest", se vanta Toto hillare']	['fr_16716']	['remonter la pente']
en_7222	['Cet acrobate portait toujours des costumes cousus de quantité de strass pour que les spectateurs soient éblouis par le spectacle et le trouvent brillant.']	['fr_10527']	['éblouis | brillant']
en_7224	["Docteur, docteur, j'ai l'impression qu'il devient un rideau ! - Eh bien qu'il la ferme alors !"]	[]	[]
en_7227	['"Voilà où je range mes flèches", fit Tom, narquois.', '"C\\'est là que je range mes flèches", dit Tom d\\'un ton carquois.', "C'est là-dedans que je range mes flèches, dit Tom avec un sourire carquois.", '"Je ne sais plus où j\\'ai rangé mes flèches", dit Toto, très empenné', '"C\\'est là-dedans que je range mes flèches", dit Tom avec un sourire carquois.', 'C’est là que je range mes flêches décocha-t-il.']	['fr_9834']	['carquois']
en_723	["Toutes les personnes étaient présentes pour prévoir la futur destruction de leur maison, c'était littéralement un vide-grenier", "Je suis allé voir la démolition du vieux salon de coiffure. C'était ébouriffant de les voir raser ce bâtiment.", "Dans le bâtiment, chaque nouvelle construction est le bébé de l'équipe. C'est comme s'ils l'avait élevée eux-même."]	['fr_14832', 'fr_9045']	['vide-grenier', 'ébouriffant | raser']
en_7238	['Les vieux botanistes ne meurent jamais, ils sont juste en repos végétatif.', 'Les vieux botanistes ne meurent pas, ils sont seulement déflorés.', "Un botaniste, ça ne meurt jamais : c'est défloré, c'est tout", 'Un botaniste ne meurt jamais, seulement, il se flétrit']	['fr_8819']	['déflorés']
en_7239	['Quel est le comble pour un médecin ? De perdre patience.', '"J\\'attends de voir le docteur", dit Tom d\\'un air patient.', 'J\\'attends de voir le médecin", dit Tom patiemment.', '"J\\'attends de voir le docteur," dit Tom patiemment.', '"J\\'attends de voir le docteur ", dit Toto, patient.', 'Quel est le comble quand on attend son médecin ? De ne pas être patient.', "J'attends le docteur dit Toto, impatient"]	['fr_8553', 'fr_9433', 'fr_15894', 'fr_5134']	['perdre patience', 'patiemment', 'patiemment', 'patient']
en_725	["Je m'appelle Otto, je suis mécanicien de voiture.", 'Mon nom est Otto. Je suis mécanicien de voiture.', "Je m'appelle Otto. Je suis mécanicien automobile."]	['fr_11616']	['Otto']
en_7258	['Quand le serveur m\\'a dit qu\\'il n\\'avaient plus de maïs, j\\'ai répondu: "ah non, j\\'en ai maïs à la fin"', "Le serveur l'a informé qu'il n'y avait plus de soupe et il a répondu «\\xa0Wow, je n'ai vraiment pas de bol\\xa0!\\xa0»", "Quand le serveur m'a annoncé qu'ils n'avaient plus de maïs, j'ai cru que j'allais éclater de rage."]	['fr_1597', 'fr_8200']	['maïs', "je n'ai pas de bol"]
en_7277	["L'argent ne grandit pas sur les bourreaux."]	['fr_2447']	['bourreaux']
en_7279	["Pendant son temps libre, mon fils étudiant chasse le daim pour vendre la viande. L'argent récolté lui cerf à couvrir ses dépenses.", "Pendant son temps libre, mon fils part à la chasse, puis découpe et vend le gibier. C'est pour gagner du rognon.", "Pendant son temps libre, mon fils plante des herbes aromatiques. Il dit qu'il a besoin d'oseille pour financer ses études.", 'Pendant son temps libre, mon fils, qui est à l’université, chasse le cerf et vend sa viande. Et venaison au fait, dit-il, que ça lui permet d’acheter ses cibiches.']	['fr_1000']	['cerf']
en_7282	['Son père était catcheur. Elle savait retourner les situations à son avantage.', "Elle était la fille d'un catcheur, elle avait appris à lutter pour vivre."]	[]	[]
en_7292	["Elle n'était que la fille du vendeur de fruits, mais, je crois, elle avait des gros melons.", "Elle n'était que la fille d'un vendeur de fruits, mais elle avait de gros melons.", 'La fille du primeur en a gros sur la patate.', "Elle n'était que la fille d'un vendeur de fruits, mais, mon Dieu, elle avait de gros melons."]	['fr_16201']	['melons']
en_7296	['Les caissiers ne peuvent pas mourir, ils en connaissent tout un rayon.']	['fr_13676']	['ils en connaissent tout un rayon']
en_731	['Galois voulait rassembler son propre groupe.', 'Galois voulait assembler son propre groupe.']	[]	[]
en_7318	['Un cuisinier faisait des crêpes de manière alaitchante.', 'Le cuisinier faisait sauter les crêpes en sucret.', "Le cuisinier a préparé des crêpes. J'en étais tout retourné.", 'On pensait la crêpe trop cuite mais elle retourna rapidement la situation.', 'Une cuisinière faisait des crêpes à la volée.']	['fr_13734', 'fr_8102']	['alaitchante', 'à la volée']
en_7319	["Mon ami s'est fait viré pour vol de panneau. J'avoue que je l'avais vu venir. Tous les signes avant coureur étaient dans sa maison."]	['fr_16023']	['signes avant coureur']
en_7332	['Les gorilléros se sont fait bananer.', "Ce n'est pas en jetant des bananes qu'on mène une Guorrilla!"]	['fr_8650', 'fr_8499']	['gorilléros', 'Guorrilla']
en_7345	["J'ai trop hâte d'Harley chercher ma moto au garage."]	[]	[]
en_7348	['" Entrez, entrez ! Il reste des places. ", sortit Paul tout de go.', '" Il y a de la place pour un de plus ", admit Tom.', 'Je ne pourrais pas organiser ma fête sans lui. S’enquit Paul.', '"Il nous reste une place", a admis Tom.', '"Il y a place pour plus d\\'Huns." Admit Tom.', '"Il y a assez de place pour une nouvelle personne", laissa passer Tom.', 'Tom l\\'admit : "il reste assez de place pour un de plus"', '"Il y a encore une place", admit Tom', '"On a de la place pour un de plus", admit Tom.', '‘’ Il y a de la place pour un de plus’’ admit Tom.', '"Il y a encore de la place pour faire entrer une personne", admit Tom, le visage fermé.', '"On doit pouvoir faire de la place pour deux", admit Tom.', '"Il y a de la place pour tout le monde", dit Toto en se pliant en quatre.', '"Il y a encore de la place pour faire entrer une personne", admit Tom en se refermant comme une huître.', 'Il y a une place pour un candidat supplémentaire, admit le jury.', '"\\xa0Il y a de la place pour un de plus\\xa0", céda Tom.', '" On peut en mettre un en plus ", ajouta Tom.', '"Il reste de la place pour une personne", Tom admit.']	['fr_4324', 'fr_5431', 'fr_5747']	['sortit', 'admit', 'admit']
en_7352	['Pour lancer une course de pompiers, on dit: "à vos marques... Prêts? FEU!"', 'Une compétition entre idiots s\\'appelle un "conbat".', 'Les pompiers ont organisé un spectacle, la salle était en feu.', 'Au match annuel des pompiers, ils ont vraiment mis le feu !', 'Si des férus de poker se battent, c’est une mise à mort.', 'Un concours entre pompiers s\\'appelle "une compé-tison"', 'Une compétition entre pompiers, ça fait des étincelles.', "Quand deux pompiers ont un coup de foudre, on parle d'une étincelle.", 'Rien de tel pour mettre le feu à une caserne que de lancer un défi à deux pompiers.']	['fr_15598', 'fr_14791', 'fr_11204']	['être en feu', 'mis le feu', 'mettre le feu']
en_7365	['"Je suis un agent soviétique en Angleterre", dit Tom d\\'un air brusque.']	[]	[]
en_7366	['Vous ne devriez jamais boire au-delà de la pinte sans retour.', 'Au bar, le plus important est de ne jamais atteindre le pinte de non-retour.', 'Vous ne devriez jamais boire au-delà de la pinte de non-retour.']	['fr_16557']	['pinte']
en_7368	['Darwin a dit de vous voir ce qui évoluait.', "Darwin a dit qu'il devrait voir ce qui a évolué.", "Darwin a dit qu'il devait voir ce qui évoluait."]	['fr_164']	['évolué']
en_7374	['Pour planifier un cimetière, il faut avoir une idée de squelette.', "Pour planifier un cimetière, vous avez besoin d'une idée de squelette avant un plan détaillé."]	['fr_12120']	['squelette']
en_7382	["Garçon, l'addition, s'il vous plaît. - Comment avez-vous trouvé votre steak, monsieur ? - Oh, j'ai juste déplacé la pomme de terre et il était là.", "- Comment avez-vous trouvé votre steak, monsieur? - J'ai juste déplacé la pomme de terre et là était le steak.", '- "J\\'aimerais l\\'addition s\\'il-vous-plaît. - Comment avez-vous trouvé votre steak, monsieur ? - Oh, j\\'ai juste décalé les frites, il était dessous."']	['fr_7640']	['trouvé']
en_7383	['Docteur, docteur, je continue de penser que je suis une balle de billard. - Rejoignez la queue.', "Docteur, docteur, je suis devenue une boule de billard. - Faites la queue comme tout le monde s'il-vous-plaît."]	['fr_8438']	['queue']
en_7384	["Cet homme perdait ses cheveux. Il a décidé de faire une greffe parce qu'il en avait assez qu'on ne lui parle que de sa calvitie. Toujours la même rogaine !", "Il s'en fallait d'un cheveu qu'il ne soit pas chauve.", "L'homme chauve a reçu des implants capillaires pour faire table rase de ses complexes.", 'L’homme décida de suivre un traitement contre l’impuissance, il voulait retrouver une VIAGRAble.', "Il était chauve et avait décidé de se faire implanter des cheveux pour cesser de s'en faire", "L' homme chauve a réfléchi à une greffe de cheveux. Il espère que ça lui donnera plus de toupet.", "Le chauve envisageait des implants capillaires pour ne plus s'arracher les cheveux en se voyant vieillir."]	['fr_459', 'fr_8377']	['toupet', "s'arracher les cheveux"]
en_7386	['Le couple faisait pousser des arbres fruitiers, et ils ont vécu longtemps dans le coing.', "Ce vieux couple a passé toute sa vie à planter des arbres fruitiers, jusqu'à en mûrir.", "Le couple planta des arbres fruitiers. Ils mûrent heureux et eurent beaucoup d'enfants.", "Le couple cultivait des fruits et vécut jusqu'à un âge mûr", "Le couple a cultivé des arbres fruitiers jusque dans l'âge mûr.", "Ce couple planta des arbres fruitiers et vécurent jusqu'à un âge mûr.", 'Un couple de marchands de fruits est mort à un âge mûr.', 'Ils faisaient pousser des fruits et leur couple a mûri avec eux.']	['fr_3621', 'fr_11454', 'fr_6740']	['coing', 'âge mûr', 'âge mûr']
en_7402	["Les auteurs peuvent se faire un vrai sang d'encre.", "Un auteur, ça m'édite.", 'Les auteurs peuvent être merFEUILLEux.', 'Les auteurs peuvent être très déplumés.', 'Les auteurs sont des gens compréhensifs, ils tournent toujours la page.', 'La pensée des écrivains peut vraiment être à la page.', 'Les auteurs font souvent des histoires.']	[]	[]
en_7406	['Cousteau était plongé dans son travail.', 'Cousteau a été submergé dans son travail.', 'Cousteau coulait sous le travail.', 'Cousteau était submergé par son travail.']	['fr_7697', 'fr_6260']	['plongé', 'submergé']
en_7421	['Ma mère était vraiment une crème, mais en vieillissant elle a tourné.', "Ma grand mère était si âgée, qu'elle avait des problèmes de mémérisation"]	[]	[]
en_7432	['J’ai remarqué que le soleil s’éteint, et personne ne se préoccupe de le rallumer.']	[]	[]
en_7436	["Mon coloc a avalé un aspirateur sans fil. On l'a amené à l'hôpital, il était pas loin de claquer sa pile."]	[]	[]
en_7438	['Il lui a proposé de lui montrer sa collection d\\'estampes japonaises. Elle lui a répondu: "pas besoin de me faire un dessin".', 'Que dit la jeune fille lorsque son date l\\'invite chez lui pour lui montrer sa collection de timbres ? "La philatérie ne te conduira nulle part".', 'Que dit-on à un collectionneur de timbres qui rechigne à faire un inventaire ? Philatéliste !']	['fr_10044', 'fr_16718']	["montrer sa collection d'estampes japonaises | faire un dessin", 'Philatéliste']
en_7444	['Elle était fille de quincailler, elle avait tous les vices', "Elle n'était que fille de menuisier, mais elle en avait des vices.", "Ce n'était qu'une fille de menuisier, mais elle était pleine de vices.", "Elle n'était que fille de charpentier, mais elle connaissait tous les vis."]	['fr_7871']	['vices']
en_7454	["Pour enseigner à quelqu'un comment construire un compas, il faut être bon à donner des directives."]	[]	[]
en_747	['Les prunes destinées à la vente se sont séchées, donc les profits ont été réduits.']	[]	[]
en_7474	['Souvent, les boutiques de trophées offrent du fil dentaire à leurs client’es pour lutter contre les problèmes de plaque d’enterre.', 'Souvent, les magasins de pompes funèbres offrent du fil de soie à leurs client’es pour les aider à lutter contre les plaques d’enterre.', 'Les vendeurs de trophées offre souvent du dentifrice à leurs clients pour éviter les problèmes de plaque.']	[]	[]
en_7478	["S'il y a un hypocrite entre vous et l'Église, il est plus proche de Dieu que vous."]	[]	[]
